transaction_id,customer_id,amount,transaction_type,transaction_date
2063,667,2525.76,Credit,2026-04-19
2064,690,2081.66,Debit,2025-09-05
2065,373,3275.63,Debit,2025-01-28
2066,102,2305.78,Credit,2025-02-06
2067,796,1055.03,Credit,2025-02-20
2068,496,2727.02,Debit,2024-11-22
2069,187,882.97,Debit,2025-01-30
2070,90,4048.87,Credit,2024-06-02
2071,556,194.78,Debit,2024-06-08
2072,406,4287.31,Debit,2025-02-26
2073,157,1666.85,Credit,2024-12-04
2074,420,1681.24,Credit,2026-03-21
2075,383,3190.03,Debit,2025-04-11
2076,941,3642.82,Debit,2024-07-20
2077,836,2599.04,Credit,2025-12-16
2078,645,804.11,Debit,2025-10-27
2079,120,3967.75,Credit,2026-04-20
2080,886,1386.37,Debit,2025-10-10
2081,8,3733.45,Credit,2025-01-24
2082,342,4723.92,Credit,2025-02-03
2083,606,2174.22,Credit,2026-02-25
2084,260,2585.42,Credit,2024-12-03
2085,108,4669.51,Debit,2025-12-31
2086,343,3955.42,Credit,2026-01-22
2087,194,45.97,Credit,2026-01-05
2088,578,1962.31,Credit,2024-06-03
2089,129,4410.89,Debit,2025-08-26
2090,86,1103.71,Debit,2025-06-12
2091,825,2782.14,Credit,2025-10-16
2092,153,3414.53,Credit,2024-11-02
2093,634,3128.97,Credit,2026-02-12
2094,582,4250.75,Debit,2025-06-25
2095,424,3330.31,Debit,2025-03-24
2096,947,4479.67,Debit,2024-08-08
2097,421,2880.62,Debit,2025-03-22
2098,547,232.31,Credit,2025-05-07
2099,745,3740.59,Credit,2025-02-05
2100,482,4123.34,Credit,2024-06-22
2101,401,779.05,Debit,2025-04-01
2102,294,4097.31,Debit,2025-06-15
2103,363,624.66,Debit,2025-10-23
2104,237,4342.24,Debit,2025-04-25
2105,269,1516.99,Debit,2025-12-29
2106,572,3678.92,Debit,2025-11-02
2107,282,2779.38,Debit,2025-09-19
2108,102,3808.97,Credit,2025-09-11
2109,283,3725.34,Debit,2025-12-08
2110,610,2797.83,Credit,2025-04-11
2111,850,2901.85,Credit,2024-06-01
2112,58,2488.95,Debit,2026-01-27
2113,992,510.56,Debit,2024-09-15
2114,599,2629.97,Debit,2025-12-09
2115,544,3290.13,Credit,2025-06-11
2116,509,3992.11,Credit,2024-07-04
2117,73,4020.23,Debit,2025-12-29
2118,570,496.97,Credit,2026-05-16
2119,106,3045.29,Credit,2026-05-13
2120,638,4858.88,Credit,2025-05-21
2121,300,1872.02,Credit,2025-02-19
2122,850,4471.08,Credit,2026-02-12
2123,429,4892.34,Debit,2024-09-16
2124,186,242.23,Debit,2025-11-28
2125,299,3178.86,Debit,2024-09-19
2126,382,2585.88,Credit,2026-02-23
2127,728,2450.9,Debit,2025-08-03
2128,90,3476.18,Credit,2026-03-14
2129,455,2517.52,Credit,2025-01-19
2130,247,2324.1,Credit,2026-05-02
2131,101,547.67,Credit,2024-09-11
2132,686,4166.03,Credit,2025-10-11
2133,844,106.75,Debit,2025-10-23
2134,889,2910.86,Credit,2025-03-17
2135,948,1143.08,Credit,2024-10-14
2136,784,952.42,Credit,2024-12-31
2137,557,708.63,Debit,2025-04-03
2138,661,4859.79,Credit,2024-06-28
2139,162,1560.9,Debit,2025-07-04
2140,596,2840.89,Debit,2025-09-04
2141,871,4350.54,Credit,2025-09-14
2142,664,2968.59,Credit,2025-10-14
2143,110,2591.8,Credit,2025-11-19
2144,483,665.34,Credit,2026-03-13
2145,267,4700.49,Debit,2025-10-28
2146,474,4912.85,Credit,2024-06-28
2147,38,151.96,Debit,2026-03-03
2148,99,3429.85,Debit,2025-03-30
2149,364,4019.82,Debit,2024-08-21
2150,762,763.48,Credit,2025-12-18
2151,787,1645.87,Credit,2025-02-20
2152,898,3010.88,Debit,2025-04-11
2153,104,4282.21,Debit,2025-11-03
2154,491,4653.86,Debit,2025-12-12
2155,334,253.18,Credit,2026-02-08
2156,609,1853.17,Credit,2024-07-05
2157,966,1557.99,Debit,2025-07-23
2158,8,651.56,Credit,2025-01-03
2159,551,3236.02,Credit,2025-02-16
2160,371,3878.88,Debit,2025-07-08
2161,912,3706.99,Credit,2025-08-19
2162,782,320.81,Credit,2026-05-17
2163,874,259.52,Credit,2024-06-07
2164,147,100.37,Credit,2025-08-11
2165,483,684.03,Credit,2026-04-04
2166,1,2758.38,Debit,2025-07-18
2167,650,2765.92,Debit,2024-09-21
2168,933,1485.52,Debit,2025-01-14
2169,36,819.2,Debit,2026-01-02
2170,536,4033.25,Debit,2026-04-14
2171,907,4615.37,Debit,2026-04-07
2172,140,1672.0,Debit,2025-08-10
2173,138,1031.48,Debit,2024-11-16
2174,190,1652.01,Credit,2025-12-25
2175,843,1589.57,Debit,2025-05-28
2176,51,528.3,Credit,2025-08-07
2177,10,1825.75,Debit,2026-03-29
2178,28,1515.38,Debit,2025-05-12
2179,615,1953.06,Credit,2025-08-13
2180,402,3866.37,Credit,2025-08-20
2181,730,3876.09,Debit,2024-07-29
2182,792,3789.69,Debit,2024-12-23
2183,423,3337.51,Credit,2025-01-14
2184,587,4360.81,Credit,2024-05-26
2185,194,3049.1,Credit,2026-03-29
2186,244,3393.87,Debit,2024-07-31
2187,692,2943.4,Debit,2024-09-17
2188,565,1418.75,Credit,2024-09-19
2189,888,1230.65,Credit,2025-07-13
2190,177,3194.68,Debit,2025-08-01
2191,88,1756.63,Credit,2025-01-14
2192,982,2038.36,Credit,2024-10-22
2193,864,3722.79,Debit,2024-07-11
2194,254,3174.9,Credit,2025-12-21
2195,780,3569.24,Credit,2025-02-22
2196,869,126.86,Debit,2025-03-28
2197,20,3376.42,Debit,2025-02-07
2198,216,1457.55,Debit,2026-02-28
2199,372,4329.19,Credit,2026-02-10
2200,341,2238.7,Credit,2025-03-05
2201,498,4345.58,Credit,2025-11-25
2202,862,4703.35,Credit,2026-02-04
2203,751,637.24,Credit,2025-10-24
2204,548,4816.36,Debit,2024-09-16
2205,512,2830.59,Debit,2026-04-04
2206,1,1365.68,Debit,2026-02-09
2207,693,4528.92,Credit,2026-03-04
2208,461,2491.49,Credit,2025-01-26
2209,663,3458.64,Debit,2024-12-14
2210,852,2439.54,Credit,2024-08-25
2211,14,4722.52,Credit,2025-02-07
2212,322,3512.16,Credit,2026-01-16
2213,75,601.5,Credit,2024-11-07
2214,792,882.95,Debit,2025-02-22
2215,649,526.58,Debit,2026-03-25
2216,634,2897.94,Debit,2024-08-06
2217,1,724.37,Credit,2025-12-31
2218,202,4114.82,Credit,2026-05-19
2219,659,2091.47,Debit,2025-12-28
2220,126,633.82,Credit,2025-03-07
2221,194,1667.44,Credit,2024-06-25
2222,809,1748.65,Debit,2026-03-12
2223,500,3289.52,Credit,2026-03-13
2224,973,1520.73,Debit,2025-12-14
2225,685,684.42,Debit,2025-07-10
2226,264,507.35,Credit,2024-11-26
2227,247,2388.37,Debit,2025-04-06
2228,606,98.15,Credit,2024-08-13
2229,262,3634.33,Debit,2025-03-29
2230,866,2518.61,Debit,2025-01-29
2231,467,2994.03,Credit,2024-08-20
2232,402,17.52,Credit,2026-02-21
2233,904,3912.27,Debit,2025-04-06
2234,278,1472.74,Credit,2024-10-03
2235,869,236.94,Credit,2025-08-22
2236,542,3914.25,Credit,2024-10-16
2237,447,3546.6,Credit,2026-02-05
2238,198,4746.85,Credit,2025-08-27
2239,292,4223.4,Credit,2025-04-08
2240,336,3829.47,Debit,2025-05-20
2241,592,1994.03,Debit,2025-08-05
2242,144,1608.88,Debit,2024-06-16
2243,286,3527.28,Credit,2026-02-08
2244,716,479.09,Credit,2025-11-27
2245,31,3765.14,Credit,2026-04-10
2246,17,12.89,Debit,2025-01-27
2247,674,1320.06,Debit,2026-02-23
2248,83,3861.38,Debit,2024-10-20
2249,659,2911.92,Debit,2026-02-08
2250,457,529.87,Debit,2025-02-27
2251,638,4963.7,Debit,2025-12-08
2252,602,3208.59,Credit,2025-07-31
2253,701,4507.35,Credit,2024-06-10
2254,957,2361.27,Credit,2024-07-21
2255,934,466.87,Credit,2024-10-01
2256,824,1400.49,Credit,2026-04-06
2257,134,4029.27,Debit,2024-09-21
2258,425,288.4,Credit,2025-12-12
2259,220,788.42,Debit,2024-08-19
2260,446,1519.05,Debit,2026-04-09
2261,179,482.97,Debit,2024-05-29
2262,533,1485.97,Debit,2025-05-04
2263,98,1651.69,Credit,2024-09-02
2264,758,2017.06,Debit,2025-08-30
2265,587,847.22,Debit,2024-11-12
2266,634,3242.63,Debit,2025-06-03
2267,34,3901.25,Credit,2025-08-03
2268,873,2468.2,Debit,2025-09-06
2269,428,3098.2,Debit,2025-11-17
2270,232,1565.04,Credit,2024-06-21
2271,852,4949.6,Debit,2026-05-04
2272,846,638.87,Debit,2025-12-22
2273,718,4061.82,Credit,2025-01-26
2274,558,4248.63,Debit,2024-12-14
2275,399,3582.55,Credit,2025-01-15
2276,297,1415.77,Debit,2024-11-25
2277,255,1069.47,Credit,2026-02-10
2278,980,3621.32,Debit,2025-07-04
2279,725,2993.67,Debit,2024-07-16
2280,230,4622.37,Debit,2025-08-16
2281,893,1874.89,Debit,2026-02-10
2282,907,4908.38,Credit,2024-11-11
2283,927,3246.82,Credit,2025-07-03
2284,228,2654.77,Credit,2025-07-20
2285,902,2090.46,Debit,2025-03-26
2286,517,1101.28,Credit,2024-06-06
2287,398,4760.7,Credit,2025-03-31
2288,577,3565.43,Debit,2025-04-13
2289,456,1657.15,Debit,2025-06-28
2290,954,3255.79,Debit,2024-12-09
2291,801,1943.19,Credit,2025-07-26
2292,758,4663.37,Debit,2024-12-24
2293,225,3404.8,Credit,2026-01-29
2294,678,4057.42,Credit,2024-09-22
2295,982,1015.58,Credit,2024-11-08
2296,842,4030.29,Credit,2024-12-22
2297,552,4415.72,Debit,2025-12-14
2298,219,1191.19,Credit,2024-12-28
2299,939,2990.62,Credit,2026-02-17
2300,345,1752.03,Credit,2024-07-29
2301,426,1860.64,Debit,2025-03-29
2302,136,3998.22,Debit,2025-08-26
2303,987,4006.18,Debit,2025-05-12
2304,745,4274.28,Debit,2025-08-07
2305,678,1908.51,Credit,2024-07-02
2306,71,1850.24,Debit,2024-07-27
2307,971,4207.9,Debit,2024-12-29
2308,181,4355.12,Debit,2024-11-21
2309,901,1475.92,Debit,2025-10-05
2310,864,250.47,Debit,2026-02-02
2311,358,1906.95,Debit,2024-08-06
2312,724,2055.87,Credit,2025-10-27
2313,75,103.4,Credit,2026-04-02
2314,759,4706.39,Debit,2026-05-06
2315,932,2743.04,Debit,2025-02-27
2316,308,4974.77,Credit,2025-09-28
2317,193,3289.38,Debit,2025-08-07
2318,946,2506.27,Debit,2025-09-23
2319,444,3359.92,Credit,2026-04-16
2320,511,4625.99,Debit,2024-06-02
2321,194,1732.34,Debit,2025-11-14
2322,259,2508.58,Credit,2025-09-15
2323,967,1707.06,Credit,2025-09-24
2324,57,2676.79,Debit,2025-05-30
2325,991,4226.45,Credit,2024-10-04
2326,887,2594.57,Credit,2025-01-25
2327,100,2331.7,Credit,2025-05-28
2328,817,2242.35,Debit,2026-04-17
2329,794,4508.56,Debit,2025-05-06
2330,766,1185.82,Debit,2025-11-07
2331,677,1602.05,Credit,2024-10-27
2332,818,4923.54,Credit,2026-05-16
2333,271,1676.3,Credit,2025-10-23
2334,999,3869.32,Debit,2024-07-31
2335,508,1546.28,Debit,2025-05-19
2336,529,2650.39,Debit,2025-03-10
2337,1000,2378.19,Credit,2024-10-31
2338,456,932.51,Debit,2025-02-14
2339,889,3416.03,Credit,2025-06-09
2340,132,1161.96,Credit,2025-11-12
2341,619,2313.35,Credit,2025-11-22
2342,243,4981.39,Debit,2025-12-14
2343,311,1485.09,Credit,2024-12-23
2344,360,2361.13,Debit,2025-04-13
2345,222,173.92,Debit,2024-06-07
2346,912,628.44,Credit,2024-11-22
2347,683,429.52,Debit,2026-03-29
2348,540,4443.36,Debit,2024-08-28
2349,484,1030.03,Credit,2026-01-08
2350,371,2926.37,Credit,2026-03-21
2351,578,1794.87,Credit,2025-12-20
2352,539,3540.69,Credit,2026-03-19
2353,947,580.53,Credit,2024-12-24
2354,222,4663.71,Credit,2025-10-28
2355,801,2080.83,Credit,2024-06-11
2356,659,472.44,Debit,2025-07-04
2357,146,4972.34,Credit,2024-07-20
2358,325,19.33,Debit,2026-01-28
2359,984,699.58,Debit,2025-03-31
2360,586,962.11,Credit,2025-10-22
2361,687,3599.69,Credit,2024-12-04
2362,524,3881.04,Debit,2024-09-07
2363,417,2149.79,Credit,2025-05-15
2364,268,3583.71,Credit,2024-11-10
2365,435,2734.29,Credit,2026-02-22
2366,746,2822.95,Credit,2025-01-28
2367,610,3134.24,Credit,2024-07-20
2368,880,4439.58,Debit,2025-04-25
2369,602,4258.0,Credit,2025-09-23
2370,544,651.61,Credit,2025-11-15
2371,958,2281.25,Debit,2026-01-02
2372,891,184.46,Credit,2024-06-16
2373,440,3986.07,Credit,2024-06-16
2374,222,3381.31,Credit,2025-09-27
2375,821,3527.35,Credit,2024-08-22
2376,970,3030.53,Debit,2024-07-06
2377,44,759.41,Credit,2024-11-07
2378,817,2954.73,Credit,2025-02-04
2379,828,223.23,Debit,2025-07-31
2380,798,1171.76,Credit,2025-12-13
2381,188,2040.88,Debit,2025-07-09
2382,701,581.67,Credit,2025-09-21
2383,726,2640.65,Credit,2025-07-13
2384,973,4321.63,Credit,2026-01-31
2385,396,3293.34,Debit,2026-04-20
2386,852,3313.43,Credit,2025-09-26
2387,120,957.3,Credit,2025-01-26
2388,427,1653.95,Credit,2026-03-25
2389,254,306.1,Credit,2025-10-05
2390,650,3048.96,Debit,2024-11-18
2391,187,3988.89,Credit,2024-07-30
2392,921,4100.59,Credit,2025-09-21
2393,107,4802.8,Credit,2025-06-28
2394,488,1295.27,Debit,2024-10-21
2395,521,747.17,Credit,2025-05-18
2396,895,4668.07,Credit,2025-03-20
2397,199,3956.31,Credit,2024-06-25
2398,27,3578.05,Debit,2026-01-07
2399,221,1309.05,Credit,2026-05-10
2400,449,1835.47,Credit,2025-05-16
2401,634,937.26,Debit,2026-02-14
2402,535,1947.26,Debit,2024-11-28
2403,691,2847.61,Credit,2024-09-23
2404,177,941.67,Credit,2025-02-21
2405,163,1990.12,Credit,2025-05-17
2406,827,4580.93,Debit,2025-12-21
2407,390,3639.05,Debit,2025-08-08
2408,559,168.16,Debit,2026-03-16
2409,658,4406.72,Debit,2025-03-27
2410,482,3953.55,Credit,2024-08-17
2411,29,1632.34,Debit,2026-05-23
2412,202,4148.98,Debit,2025-02-25
2413,634,3664.98,Credit,2026-05-09
2414,294,1655.27,Debit,2025-09-04
2415,693,1402.85,Credit,2025-08-23
2416,224,1207.08,Credit,2025-02-22
2417,193,1899.83,Credit,2025-10-19
2418,4,1267.15,Debit,2025-10-14
2419,929,3157.08,Debit,2024-08-29
2420,859,195.74,Credit,2024-07-24
2421,218,4933.26,Debit,2025-10-27
2422,966,3416.56,Credit,2024-08-08
2423,934,4861.67,Debit,2025-09-23
2424,132,3019.83,Credit,2026-05-15
2425,459,2700.86,Debit,2026-02-01
2426,579,1061.25,Debit,2024-05-26
2427,206,2085.66,Credit,2025-07-27
2428,954,613.46,Debit,2024-11-27
2429,602,477.29,Credit,2025-08-10
2430,128,1952.38,Credit,2026-03-01
2431,662,4103.92,Credit,2024-12-29
2432,64,3820.04,Debit,2025-11-07
2433,309,2106.77,Debit,2026-04-15
2434,9,2244.4,Credit,2025-12-17
2435,444,4612.41,Credit,2025-05-17
2436,43,798.03,Debit,2026-03-12
2437,878,4969.84,Debit,2026-02-14
2438,292,1416.9,Debit,2024-09-25
2439,147,3932.52,Debit,2026-01-14
2440,543,685.79,Debit,2026-04-10
2441,505,2432.62,Credit,2024-09-19
2442,474,4134.26,Debit,2025-07-21
2443,597,450.93,Debit,2026-02-16
2444,492,4412.3,Debit,2025-03-25
2445,49,3123.03,Credit,2024-06-15
2446,184,3701.17,Debit,2025-07-22
2447,801,1932.96,Credit,2025-11-19
2448,993,4641.2,Credit,2025-11-19
2449,432,2813.85,Credit,2025-07-16
2450,987,1151.94,Debit,2025-07-24
2451,650,1354.87,Credit,2026-01-31
2452,510,3971.14,Credit,2025-08-08
2453,765,3306.31,Credit,2025-08-09
2454,996,4513.92,Debit,2025-05-11
2455,854,2199.75,Debit,2025-04-08
2456,889,300.25,Debit,2025-08-09
2457,948,67.87,Credit,2025-01-07
2458,534,2916.28,Credit,2025-10-04
2459,44,1104.66,Debit,2025-01-15
2460,805,3226.83,Credit,2024-12-17
2461,742,1136.53,Credit,2024-11-20
2462,298,3341.65,Credit,2025-03-19
2463,674,4375.0,Credit,2025-04-17
2464,791,3712.98,Credit,2025-11-02
2465,441,421.2,Credit,2026-04-20
2466,935,4712.15,Credit,2025-11-21
2467,343,2257.9,Debit,2024-07-02
2468,98,4865.56,Debit,2024-08-05
2469,30,1089.9,Debit,2025-08-24
2470,824,4373.95,Credit,2024-07-28
2471,314,1536.94,Debit,2025-12-24
2472,741,1584.85,Debit,2025-08-22
2473,583,482.28,Credit,2025-04-03
2474,335,4467.84,Debit,2026-02-14
2475,219,2101.96,Credit,2025-04-22
2476,996,2924.54,Debit,2024-06-08
2477,805,4452.34,Debit,2025-11-28
2478,151,285.81,Credit,2025-11-19
2479,53,2306.36,Credit,2026-05-05
2480,819,4520.03,Credit,2026-03-22
2481,43,2045.91,Credit,2025-08-09
2482,152,4128.11,Credit,2025-12-16
2483,717,1814.32,Debit,2025-11-06
2484,235,3770.13,Credit,2025-07-03
2485,983,644.46,Credit,2024-11-02
2486,635,4127.93,Debit,2026-02-20
2487,77,774.38,Credit,2025-06-09
2488,130,434.99,Credit,2025-09-09
2489,727,2022.74,Debit,2025-11-04
2490,571,387.47,Credit,2025-06-11
2491,841,907.15,Credit,2026-05-05
2492,183,3319.73,Debit,2025-08-01
2493,542,3242.02,Credit,2026-04-06
2494,908,2703.18,Credit,2025-08-03
2495,621,2174.89,Credit,2024-05-31
2496,468,195.16,Debit,2025-01-02
2497,176,3277.17,Credit,2025-10-26
2498,593,1769.22,Debit,2024-08-01
2499,867,2035.74,Debit,2025-06-17
2500,578,681.27,Debit,2025-08-17
2501,506,1609.41,Debit,2025-10-10
2502,965,509.28,Debit,2025-06-06
2503,66,2994.59,Credit,2024-12-09
2504,642,4154.53,Debit,2024-11-05
2505,948,4890.8,Debit,2025-10-11
2506,214,1526.94,Debit,2025-11-29
2507,824,785.71,Credit,2024-10-02
2508,691,1213.87,Credit,2025-08-08
2509,105,1770.87,Debit,2024-10-04
2510,98,3925.66,Credit,2025-09-07
2511,218,2029.58,Credit,2025-06-16
2512,630,1149.42,Credit,2026-05-14
2513,113,289.11,Credit,2025-06-19
2514,173,4612.26,Debit,2024-08-19
2515,513,4550.23,Credit,2025-08-24
2516,177,2014.04,Debit,2026-03-08
2517,52,176.75,Credit,2025-04-12
2518,67,1431.62,Credit,2026-03-02
2519,629,3810.03,Credit,2025-05-16
2520,277,2276.76,Debit,2025-12-30
2521,214,4970.34,Credit,2024-12-27
2522,456,493.95,Credit,2024-10-11
2523,370,1983.09,Debit,2026-03-24
2524,360,3360.72,Credit,2024-06-10
2525,106,1027.75,Debit,2024-06-30
2526,161,2582.35,Credit,2025-03-28
2527,647,1213.27,Debit,2025-12-15
2528,904,1775.71,Debit,2024-08-20
2529,126,963.75,Debit,2026-04-02
2530,207,4134.8,Credit,2025-11-06
2531,546,3108.87,Credit,2025-11-11
2532,359,2524.81,Credit,2026-04-24
2533,609,4333.0,Debit,2026-02-20
2534,861,3095.06,Debit,2025-08-13
2535,300,1444.41,Debit,2025-07-16
2536,367,4901.03,Credit,2025-07-22
2537,311,4665.17,Credit,2025-12-24
2538,51,90.04,Credit,2024-06-15
2539,99,1271.86,Debit,2026-01-17
2540,241,3249.93,Debit,2025-12-29
2541,491,2143.49,Debit,2025-05-15
2542,183,1717.86,Debit,2025-03-27
2543,120,1299.15,Debit,2026-05-12
2544,718,494.86,Debit,2025-02-03
2545,32,4381.14,Debit,2025-07-06
2546,262,3336.46,Credit,2026-03-29
2547,242,154.69,Debit,2025-03-01
2548,747,2841.93,Debit,2025-06-13
2549,146,2359.38,Debit,2024-08-04
2550,990,3185.64,Credit,2025-05-09
2551,33,4289.43,Debit,2025-02-28
2552,658,3273.39,Debit,2024-09-08
2553,176,2946.2,Credit,2026-03-27
2554,691,648.2,Credit,2025-03-23
2555,55,4876.33,Credit,2025-05-06
2556,243,64.98,Debit,2025-12-29
2557,878,3473.83,Debit,2026-04-22
2558,364,3781.46,Debit,2025-06-08
2559,316,4992.88,Credit,2026-02-19
2560,761,1574.2,Credit,2025-01-07
2561,374,3326.26,Credit,2025-09-07
2562,120,3783.98,Debit,2026-05-01
2563,458,1274.95,Credit,2024-10-08
2564,536,2701.92,Debit,2025-06-13
2565,195,146.16,Credit,2025-12-10
2566,645,3120.72,Debit,2024-12-09
2567,234,4795.21,Credit,2025-09-16
2568,160,678.56,Debit,2024-12-18
2569,90,2018.89,Credit,2024-12-10
2570,977,800.31,Debit,2024-09-25
2571,735,1677.63,Debit,2024-09-27
2572,144,3730.11,Credit,2025-05-17
2573,134,4715.3,Debit,2026-05-14
2574,822,4662.44,Debit,2024-08-31
2575,525,717.93,Debit,2026-03-30
2576,735,2419.81,Credit,2024-12-22
2577,445,2166.09,Debit,2025-05-18
2578,789,3930.09,Credit,2024-12-20
2579,309,3244.93,Debit,2025-02-19
2580,14,656.54,Debit,2025-08-28
2581,260,1568.26,Debit,2025-05-31
2582,192,4227.11,Credit,2025-02-16
2583,958,4354.71,Credit,2025-12-26
2584,557,2637.56,Debit,2026-05-07
2585,336,3321.56,Credit,2025-04-26
2586,919,1919.89,Credit,2024-10-30
2587,511,3430.97,Credit,2026-03-04
2588,381,3757.15,Credit,2025-07-18
2589,704,4417.9,Debit,2024-08-13
2590,775,3545.78,Debit,2026-03-03
2591,169,3733.81,Debit,2025-01-21
2592,780,976.47,Credit,2025-06-29
2593,842,3796.03,Debit,2026-04-19
2594,958,2431.72,Debit,2026-02-23
2595,775,504.34,Credit,2025-09-17
2596,580,1334.99,Credit,2026-01-08
2597,565,4507.07,Credit,2026-05-12
2598,447,3125.01,Credit,2026-04-17
2599,137,1200.48,Credit,2024-11-22
2600,245,2467.5,Debit,2025-03-28
2601,612,74.23,Credit,2025-10-18
2602,784,4163.67,Credit,2024-07-31
2603,172,2019.56,Credit,2025-11-28
2604,745,2509.82,Credit,2024-12-25
2605,926,15.08,Credit,2024-06-29
2606,226,1210.07,Debit,2024-12-06
2607,880,2497.71,Debit,2024-08-16
2608,657,4633.71,Credit,2026-01-03
2609,824,1387.09,Debit,2024-12-17
2610,994,4712.44,Credit,2026-04-10
2611,241,4989.16,Credit,2025-11-15
2612,916,2328.44,Credit,2025-11-13
2613,224,1435.41,Debit,2025-03-29
2614,63,1721.08,Credit,2024-09-25
2615,761,794.28,Debit,2024-11-18
2616,913,4545.03,Debit,2025-06-14
2617,245,3484.66,Debit,2024-09-27
2618,479,4708.43,Debit,2025-12-23
2619,239,4964.54,Credit,2024-05-30
2620,297,1068.28,Credit,2025-04-25
2621,132,1794.88,Debit,2025-02-24
2622,58,4212.66,Credit,2026-02-08
2623,688,2770.41,Debit,2026-04-23
2624,47,1247.78,Credit,2025-10-12
2625,296,2810.15,Debit,2026-04-19
2626,148,21.96,Credit,2025-10-31
2627,541,3675.52,Credit,2025-11-10
2628,293,3195.41,Debit,2026-01-12
2629,363,1055.55,Credit,2024-12-12
2630,243,4864.02,Debit,2024-09-16
2631,956,1547.19,Credit,2026-04-30
2632,957,159.36,Credit,2025-05-15
2633,639,4520.21,Credit,2024-08-20
2634,962,4576.95,Debit,2024-07-29
2635,218,2965.74,Debit,2025-05-28
2636,112,1792.91,Credit,2025-08-31
2637,134,3706.64,Debit,2025-08-24
2638,597,1645.49,Debit,2024-06-16
2639,211,4786.05,Credit,2026-01-09
2640,328,1803.24,Credit,2026-03-04
2641,895,866.89,Debit,2026-04-04
2642,851,4565.77,Credit,2025-05-05
2643,161,3581.3,Credit,2025-07-08
2644,948,4824.77,Debit,2025-09-20
2645,524,353.9,Credit,2025-01-13
2646,306,3569.14,Credit,2026-01-21
2647,373,2209.51,Credit,2024-12-08
2648,340,3847.42,Credit,2026-03-26
2649,64,1600.19,Debit,2024-07-26
2650,693,2066.55,Debit,2024-11-13
2651,656,908.03,Credit,2025-11-03
2652,505,4614.34,Credit,2025-03-13
2653,797,3078.79,Debit,2025-07-18
2654,499,750.42,Debit,2025-02-16
2655,12,1811.57,Debit,2024-08-16
2656,547,4340.65,Credit,2026-05-19
2657,312,221.82,Debit,2026-02-25
2658,14,459.35,Credit,2024-10-13
2659,386,958.64,Credit,2025-05-03
2660,193,281.24,Credit,2025-03-14
2661,506,3144.58,Credit,2026-03-08
2662,991,3140.36,Credit,2024-10-28
2663,245,21.54,Credit,2025-07-26
2664,245,3384.72,Credit,2024-12-21
2665,991,4521.3,Debit,2024-10-20
2666,279,2033.87,Debit,2025-12-26
2667,790,397.64,Debit,2024-08-21
2668,78,611.28,Credit,2024-06-10
2669,8,2480.83,Debit,2025-11-15
2670,863,137.34,Debit,2024-08-21
2671,749,2948.55,Debit,2025-11-26
2672,149,3649.26,Debit,2026-05-06
2673,720,3225.06,Credit,2024-10-02
2674,137,1858.39,Credit,2025-10-20
2675,28,3133.07,Credit,2024-11-14
2676,265,3620.71,Debit,2025-07-02
2677,893,2893.51,Credit,2025-07-19
2678,144,1894.19,Credit,2026-02-03
2679,884,3082.38,Credit,2024-12-12
2680,138,13.31,Credit,2025-08-21
2681,736,3064.83,Credit,2024-08-04
2682,647,3952.35,Debit,2025-05-31
2683,137,2637.42,Debit,2024-08-20
2684,492,3088.15,Debit,2025-11-23
2685,464,3192.49,Debit,2026-01-01
2686,545,4121.98,Debit,2025-11-19
2687,627,3523.51,Debit,2025-06-06
2688,568,4640.2,Debit,2024-10-15
2689,743,1166.74,Credit,2025-07-03
2690,514,2368.56,Credit,2025-01-01
2691,68,3151.74,Credit,2024-10-26
2692,455,195.95,Debit,2025-06-19
2693,632,4214.83,Debit,2024-12-22
2694,246,1044.39,Credit,2025-04-07
2695,538,223.01,Debit,2024-09-25
2696,967,1712.68,Credit,2026-02-08
2697,520,442.68,Credit,2025-02-06
2698,519,4418.5,Credit,2026-05-07
2699,410,4795.16,Credit,2025-04-26
2700,547,3110.83,Credit,2025-10-28
2701,971,1242.27,Debit,2024-06-03
2702,792,2335.89,Debit,2026-04-04
2703,479,3833.63,Debit,2025-07-31
2704,516,1469.37,Debit,2025-08-21
2705,543,3184.0,Credit,2025-08-04
2706,777,1232.52,Credit,2024-06-24
2707,501,1252.97,Debit,2025-02-26
2708,332,2986.66,Credit,2024-09-02
2709,727,282.83,Debit,2026-01-27
2710,799,4324.14,Credit,2026-02-19
2711,533,4982.35,Debit,2024-07-02
2712,42,1779.31,Debit,2026-03-22
2713,840,2955.68,Credit,2024-08-28
2714,99,133.5,Credit,2025-01-19
2715,776,1132.26,Credit,2024-12-29
2716,439,820.76,Credit,2025-03-05
2717,158,4527.41,Credit,2025-05-04
2718,510,2076.24,Debit,2025-01-26
2719,77,3177.8,Credit,2025-11-30
2720,442,3254.62,Credit,2024-10-03
2721,927,1471.83,Debit,2025-12-22
2722,538,619.24,Debit,2026-01-18
2723,523,4835.5,Debit,2024-09-07
2724,421,3515.64,Debit,2025-05-07
2725,984,785.6,Debit,2024-09-28
2726,276,1898.3,Debit,2024-09-27
2727,343,2502.42,Debit,2024-06-28
2728,750,1615.97,Debit,2025-07-21
2729,415,3425.68,Credit,2024-09-28
2730,475,226.28,Debit,2025-04-02
2731,692,1151.08,Credit,2025-07-25
2732,501,1389.34,Credit,2024-06-09
2733,175,512.54,Credit,2025-12-13
